"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
962f08a2-922f-4f78-81f3-9f12d43f6422,0793f8ae-4497-4f78-a6b6-bc24226c8eb8,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+173@gmail.com.invalid,"#N/A","#N/A",Jodie,"#N/A","#N/A",Barri,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",73 4352 5277,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
973e9c43-b899-4c3a-ab23-7ced04baa1ea,b232b8d9-b3e9-4142-bdca-9348d1b05541,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+502@gmail.com.invalid,"#N/A","#N/A",Phillie,"#N/A","#N/A",Wilt,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3934,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
974355fc-bc64-414d-baa3-df83af9d5955,7a6e4a63-ae0e-49a1-baed-3d04ca501875,"#N/A",(03) 6276 7738,"#N/A",Marketing,"#N/A",jmanningcongagdo+828@gmail.com.invalid,"#N/A",(03) 6276 7738,Martina,"#N/A","#N/A",Ruggiero,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,0430 276 516,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,(03) 6276 7738,"#N/A","#N/A",Chief Marketing Officer,Prodly,"#N/A","#N/A",false,false
98bb40d5-9ee7-4f6d-a1e9-a05fd6bb8b61,8c6de8bb-5a6e-4695-a565-8a97fde348a9,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+801@gmail.com.invalid,"#N/A","#N/A",Peggie,"#N/A","#N/A",Ware,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4037,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
98bf18ac-a213-4a34-881e-7eb78daac936,f9d1f544-2273-4078-834a-f06e0cb3cdf2,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+27@gmail.com.invalid,"#N/A","#N/A",Veronique,"#N/A","#N/A",Conny,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
98cd73c2-0ea2-44cd-97d0-a104b60a24af,da2074f4-94c3-404f-9023-3992e941dc87,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+385@gmail.com.invalid,"#N/A","#N/A",Gwendolin,"#N/A","#N/A",Skelly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(754) 593-2809,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
99294102-10f6-4c8f-9c6b-ac853df77659,70c7e29d-2786-4b2c-ab11-484d30ea5aed,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+863@gmail.com.invalid,"#N/A","#N/A",Charla,"#N/A","#N/A",Wells,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4072,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
99c92428-1e67-4f4e-af38-898d70af302e,d12bd5bd-ff1c-4df7-9499-954f424a1699,"#N/A","#N/A","#N/A","#N/A","Sun Park is Executive Vice President, Strategy and Development. Prior to joining AmerisourceBergen in 2012, he served in various leadership roles across corporate development, corporate strategy and R&D portfolio management at MedImmune, the global biologics division of AstraZeneca.",jmanningcongagdo+400@gmail.com.invalid,"#N/A","#N/A",Jordanna,"#N/A","#N/A",Yulma,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(281) 590-4341,"#N/A","#N/A",EVP Strategy and Development,Prodly,"#N/A","#N/A",false,false
99f9e08c-4669-4cb1-b3ab-6e9850db08a6,de4cd8fd-9a03-441c-b6fd-564e6777e2bd,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+682@gmail.com.invalid,"#N/A","#N/A",Audry,"#N/A","#N/A",Ave,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",11355,NY,066 Grayhawk Road,"#N/A",Flushing,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
9b6e18fc-4647-4c90-aeeb-aa1f60d78b70,ee74c3ea-40b2-427f-a8b6-9a52c6ea5a56,"#N/A","#N/A","#N/A","#N/A","Eddy oversees Apple’s industry-leading content stores including the iTunes Store and Apple Music, as well as Apple Pay, Maps, Search Ads, Apple’s innovative iCloud services, and Apple’s productivity and creativity apps. Eddy also leads the newly created team responsible for developing all aspects of Apple’s worldwide video programming. Eddy’s team has an excellent track record of building and strengthening online services to meet and exceed the high expectations of Apple’s customers.",jmanningcongagdo+461@gmail.com.invalid,"#N/A","#N/A",Mehetabel,"#N/A","#N/A",Franklin,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(489) 336-1815,"#N/A","#N/A",SVP Internet and Software Services,Prodly,"#N/A","#N/A",false,false
9bb5f392-f217-4f68-adc2-dadc60293f77,41c5a3e7-39c4-4591-a37a-e5c6b3fb6fd0,"#N/A",(08) 8365 8739,"#N/A",Operations,"#N/A",jmanningcongagdo+746@gmail.com.invalid,"#N/A",(08) 8365 8739,Marlee,"#N/A","#N/A",Mile,"#N/A",Victoria Park,Australia,"#N/A","#N/A","#N/A",6100,WA,27 Temple St,0416 312 825,Victoria Park,Australia,"#N/A","#N/A","#N/A","#N/A",6100,WA,27 Temple St,(08) 8365 8739,"#N/A","#N/A","Manager, Sales Operations",Prodly,"#N/A","#N/A",false,false
9bbb76dd-9ecd-44f6-81c2-60bc882fdd58,5faf4444-81b7-49f6-9f1a-9863753d536b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+473@gmail.com.invalid,"#N/A","#N/A",Reine,"#N/A","#N/A",Leigh,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
9bbf00d6-ba0d-47ca-9944-e3a4924100e8,77468aea-f5d3-4918-bbb3-fc0db92e78bb,"#N/A","#N/A",1971-07-08,"#N/A","Elisa D. Garcia joined Macy’s, Inc. in September 2016 as chief legal officer. She serves as the company’s chief legal counsel and secretary to the board of directors, and oversees law department functions located in Cincinnati, St. Louis, Atlanta, San Francisco and New York.",jmanningcongagdo+266@gmail.com.invalid,"#N/A","#N/A",Annaliese,"#N/A","#N/A",Raleigh,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,555 Corporate Ave.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(249) 567-9797,"#N/A","#N/A",Chief Legal Officer,Prodly,"#N/A","#N/A",false,false
9be2e00b-d576-4135-a4a8-7cb20ebf64fd,b114bb2e-f811-48b1-8eda-7c8205ac46ea,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+856@gmail.com.invalid,"#N/A","#N/A",Rahal,"#N/A","#N/A",Brucie,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4065,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
9be84254-4fe4-4e2e-85b9-f9b145d79c82,40092802-bd1b-490d-8520-77cc08937019,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+848@gmail.com.invalid,"#N/A","#N/A",De,"#N/A","#N/A",Salmon,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4057,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
9c9caf3a-04ca-4ffe-8d11-a062cca904e4,b232b8d9-b3e9-4142-bdca-9348d1b05541,"#N/A",(02) 6522 6876,"#N/A",Sales,"#N/A",jmanningcongagdo+744@gmail.com.invalid,"#N/A",(02) 6522 6876,Glad,"#N/A","#N/A",Kimbell,"#N/A",Como,Australia,"#N/A","#N/A","#N/A",2226,NSW,67 Como Pde,0410 222 872,Como,Australia,"#N/A","#N/A","#N/A","#N/A",2226,NSW,67 Como Pde,(02) 6522 6876,"#N/A","#N/A",Senior Vice President of Sales,Prodly,"#N/A","#N/A",false,false
9d0f0a95-e2c1-4e86-b5cc-f312d71de58a,8988155c-2f4b-4674-b884-b4afcb96d5f4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+852@gmail.com.invalid,"#N/A","#N/A",Rosalia,"#N/A","#N/A",Dallas,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4061,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
9d559fb8-a3b4-4fbe-b7ff-d2229d7b29f0,3b35a636-dae9-47d4-8485-3da379ba7c40,"#N/A","#N/A","#N/A","#N/A","Gina Mastantuono serves as Chief Financial Officer of Ingram Micro Inc. In this role, she is responsible for the company’s global finance organization, including financial planning and analysis, financial operations, controllership, internal audit, tax, treasury and risk management, investor relations, and global business processes.",jmanningcongagdo+286@gmail.com.invalid,"#N/A","#N/A",Marianna,"#N/A","#N/A",Beau,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(791) 673-8323,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
9d96790d-6bca-4bc7-9379-2ea4d2f1af1c,fed9033c-f9fe-4130-851e-b6e396fcc4b0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+617@gmail.com.invalid,"#N/A","#N/A",Dru,"#N/A","#N/A",Bradford,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",95113,CA,5565 Maple Wood Street,"#N/A",San Jose,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
9dc921a9-e704-45d7-b569-382de7631b07,f49eb208-0a70-4dd6-814b-ebfc181c3135,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+543@gmail.com.invalid,"#N/A","#N/A",Charline,"#N/A","#N/A",Paul,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
9e1e6376-cd5d-4a1e-b98e-557d9bb550be,33a01f79-9b38-4476-8ffe-488f7c9b3af2,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+505@gmail.com.invalid,"#N/A","#N/A",Ira,"#N/A","#N/A",Lombard,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3937,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
9eb7d65b-59a9-4e9e-848f-b09e4699a924,5f7657cc-67e8-4e31-aebb-7184f78c9063,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+414@gmail.com.invalid,"#N/A","#N/A",Bryana,"#N/A","#N/A",Cordy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(841) 252-5470,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
9f8002e5-38dc-4163-936e-e40ec4e6c2cf,4f3655dd-47a6-4947-a355-fb9015cbb740,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+308@gmail.com.invalid,"#N/A","#N/A",Valeria,"#N/A","#N/A",Fee,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1490,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a011aa8e-fa4f-4edf-a5cd-abac8589818d,47a792de-ff1e-457f-abdd-4c7e60c64900,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+663@gmail.com.invalid,"#N/A","#N/A",Robby,"#N/A","#N/A",Reinhard,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3989,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a0a348a7-5dc3-4afb-a532-dc08440fa3ec,fd43b987-3759-4e80-9aac-f2f9490c3ce6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+205@gmail.com.invalid,"#N/A","#N/A",Ingeborg,"#N/A","#N/A",Jake,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(319)461-4462,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
a125bed3-6d49-4f3a-b584-4469e8817204,57c58a81-a376-44d5-aa92-7c1e797eaa6f,"#N/A",(02) 8558 8964,"#N/A",C-Level,"#N/A",jmanningcongagdo+690@gmail.com.invalid,"#N/A",(02) 8558 8964,Crin,"#N/A","#N/A",Rawley,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,0429 435 491,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2000,NSW,200 George Street,(02) 8558 8964,"#N/A","#N/A",President and CEO,Prodly,"#N/A","#N/A",false,false
a138a4d5-ceb2-4510-a078-0a6cbdfbafe8,0af19fb7-a641-4403-abf1-31d074fd3ec8,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+631@gmail.com.invalid,"#N/A","#N/A",Jessica,"#N/A","#N/A",Saxe,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
a17d3938-cbb2-4439-897c-e5329f6f440f,d225c100-912d-4fe8-9b80-c8df2aaca625,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+281@gmail.com.invalid,"#N/A","#N/A",Tiffani,"#N/A","#N/A",Mill,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(625) 767-8981,"#N/A","#N/A","SVP, Chief communications Officer",Prodly,"#N/A","#N/A",false,false
a26aaab1-5647-410d-8f03-cd525548c79c,6f9aeece-ba0d-45b9-afd8-9edbc95a49e7,"#N/A","#N/A","#N/A","#N/A","Randall was named to his current position in 2007. Since then, AT&T has invested to become a global leader in the rapidly converging technology, media and telecommunications (TMT) space, providing integrated solutions that range from premium video entertainment, high-speed Internet and mobility to IP network services, security and the Internet of Things (IoT).",jmanningcongagdo+326@gmail.com.invalid,"#N/A","#N/A",Lotte,"#N/A","#N/A",Ruben,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(879) 351-6700,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a2707851-655f-4dc1-b3ec-cd9c38d29886,5cdb5836-74ae-4318-80cd-d3148d89eeed,"#N/A","#N/A","#N/A","#N/A","Hugh Johnston is vice chairman and chief financial officer of PepsiCo, a global food and beverage company with net revenues of more than $63 billion in 2015 and a product portfolio that includes 22 brands that generate more than $1 billion each in estimated annual retail sales.",jmanningcongagdo+465@gmail.com.invalid,"#N/A","#N/A",Nicolette,"#N/A","#N/A",Curt,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(477) 129-7674,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
a27c115a-0206-4570-a9df-8cbedd4d2470,e4831e15-4529-4b41-96c6-aebe491b11bf,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+712@gmail.com.invalid,"#N/A","#N/A",Cassondra,"#N/A","#N/A",Cyrus,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4003,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
a2add57b-97c9-435e-aa5a-794cfb00a741,ee74c3ea-40b2-427f-a8b6-9a52c6ea5a56,"#N/A","#N/A",1971-05-06,"#N/A","Dowling is responsible for Apple’s worldwide media relations and communications strategy, leading the public relations team as well as employee communications and corporate events. He previously led Apple’s corporate public relations team for ten years.",jmanningcongagdo+222@gmail.com.invalid,"#N/A","#N/A",Deonne,"#N/A","#N/A",Bat,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,123 Main St.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(471) 227-0158,"#N/A","#N/A",Vice President Communications,Prodly,"#N/A","#N/A",false,false
a2ce94ed-0956-4928-842f-cddbffd59035,50505259-f3bc-4358-a1c2-34f1a8b590df,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+486@gmail.com.invalid,"#N/A","#N/A",Thomasine,"#N/A","#N/A",Jasper,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
a2e68d50-5d8b-452f-9554-ec1aecbcd453,2b2e4eef-97ea-4d16-95b0-0b5daed11cdc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+154@gmail.com.invalid,"#N/A","#N/A",Marys,"#N/A","#N/A",Stanly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1488,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a325f68c-2491-4d22-826c-b6365ff2630d,a11ba985-767a-4b37-8ef4-9b5e0703d883,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+255@gmail.com.invalid,"#N/A","#N/A",Arline,"#N/A","#N/A",Bennie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0110,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
a38dde95-1dfe-47ce-81e8-fb4c1510f8b6,520c26e8-43a5-4fe1-b29e-143a84d0d66c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+752@gmail.com.invalid,"#N/A","#N/A",Thekla,"#N/A","#N/A",Steven,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4015,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
a3d618d3-10a9-4237-a7ff-ef6560f2cfb9,6ffc658c-199b-4f0d-b816-08b9ede14787,"#N/A","#N/A",1972-12-26,"#N/A",Mr. Teague has served as Chief Executive Officer since January 2016 and has been a director of Enterprise GP since November 2010. He also serves as Co-Chairman of the Capital Projects Committee. Mr. Teague previously served as the Chief Operating Officer of Enterprise GP from November 2010 to December 2015 and served as Executive Vice President of Enterprise GP from November 2010 until February 2013.,jmanningcongagdo+449@gmail.com.invalid,"#N/A","#N/A",Althea,"#N/A","#N/A",Whitney,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(549) 839-9571,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a40336e3-1ff6-462e-b18c-fa62cf700d9c,d0cbe96f-9a4d-42d3-b224-fe9649d71dc9,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+805@gmail.com.invalid,"#N/A","#N/A",Carol,"#N/A","#N/A",Glenden,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4041,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
a4ce9218-40fe-435a-98e2-12ebce2b7585,e638edbe-bd4c-44e8-89fc-3bd49c98f589,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+67@gmail.com.invalid,"#N/A","#N/A",Devonna,"#N/A","#N/A",Gregor,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",077 6365 8742,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
a54015ca-d277-4b37-a73f-a879cf8402a2,85626181-e9e7-4368-8677-61c366cbb9dd,"#N/A","#N/A","#N/A","#N/A",Dirk Van de Put became CEO of Mondelēz International and joined the company’s Board of Directors in November 2017. Dirk will assume the role of Chairman of the Board when Irene Rosenfeld retires at the end of March 2018.,jmanningcongagdo+80@gmail.com.invalid,"#N/A","#N/A",Margret,"#N/A","#N/A",Alberik,"#N/A",Los Angeles,USA,"#N/A","#N/A","#N/A",90012,CA,1000 Elysian Park Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(324) 522-1756,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a56542d1-1093-49d7-b928-748a4ce49f9d,8ef19b6b-4e1b-4207-a869-0c42aa3b3cd0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+19@gmail.com.invalid,"#N/A","#N/A",Sydelle,"#N/A","#N/A",Nick,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4077,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
a57d924e-2c52-4037-80b1-c8b1b229ef32,8ef19b6b-4e1b-4207-a869-0c42aa3b3cd0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+18@gmail.com.invalid,"#N/A","#N/A",Harrietta,"#N/A","#N/A",Hans,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4076,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a6fc8ab2-918d-4fc5-9f99-79211b45c6b4,88c49b66-4b3d-460f-b5c9-4f036aaff47b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+439@gmail.com.invalid,"#N/A","#N/A",Carmita,"#N/A","#N/A",Morgun,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3922,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
a74a8b04-86ba-4e7f-8816-3a4cd778783d,cc1fb4e2-329b-4007-b352-738725a99c07,"#N/A","#N/A","#N/A","#N/A","George S. Barrett is chairman and chief executive officer of Cardinal Health, a company ranked among the top 25 on the Fortune 500 and dedicated to improving the cost-effectiveness of health care.",jmanningcongagdo+137@gmail.com.invalid,"#N/A","#N/A",Luce,"#N/A","#N/A",Whitman,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(534) 959-3670,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
